LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,PS,TS,KT,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN
28.25,77.25,2002,3,2,1.43,0.007489,98.61,16.9,0.2,1.63,8.45
28.75,77.25,2002,3,2,3.38,0.00774,98.58,16.83,0.2,1.63,8.45
28.25,77.25,2002,3,3,0,0.006219,98.89,18.3,0.73,6.06,7.11
28.75,77.25,2002,3,3,0,0.006491,98.82,18.17,0.73,6.06,7.11
28.25,77.25,2002,3,4,0,0.004177,98.76,18.9,0.72,6.06,7.06
28.75,77.25,2002,3,4,0,0.004339,98.69,18.78,0.72,6.06,7.06
28.25,77.25,2002,3,5,0,0.003644,98.79,19.25,0.76,6.4,6.92
28.75,77.25,2002,3,5,0,0.00371,98.73,18.68,0.76,6.4,6.92
28.25,77.25,2002,3,6,0,0.003282,98.8,19.42,0.76,6.51,7.02
28.75,77.25,2002,3,6,0,0.003557,98.73,18.94,0.76,6.51,7.02
28.25,77.25,2002,3,7,0,0.002737,98.74,18.98,0.66,5.63,7.35
28.75,77.25,2002,3,7,0,0.002984,98.69,18.48,0.66,5.63,7.35
28.25,77.25,2002,3,8,0,0.003393,98.64,21.39,0.74,6.37,7.61
28.75,77.25,2002,3,8,0,0.003672,98.61,21.05,0.74,6.37,7.61
28.25,77.25,2002,3,9,0.03,0.004655,98.73,22.12,0.7,6.07,8.19
28.75,77.25,2002,3,9,0.1,0.004715,98.7,21.69,0.7,6.07,8.19
28.25,77.25,2002,3,10,0.02,0.005217,98.9,23.64,0.67,5.84,8.07
28.75,77.25,2002,3,10,0.02,0.00539,98.86,22.94,0.67,5.84,8.07
28.25,77.25,2002,3,11,0.02,0.003605,99.01,22.65,0.75,6.57,8.25
28.75,77.25,2002,3,11,0.05,0.004155,98.95,22.02,0.75,6.57,8.25
28.25,77.25,2002,3,12,0,0.004379,98.91,22.75,0.64,5.63,8.87
28.75,77.25,2002,3,12,0,0.004756,98.84,21.98,0.64,5.63,8.87
28.25,77.25,2002,3,13,0,0.004861,98.95,24.85,0.55,4.87,7.88
28.75,77.25,2002,3,13,0,0.004884,98.91,23.32,0.55,4.87,7.88
28.25,77.25,2002,3,14,0,0.003809,98.88,23.4,0.73,6.56,8.21
28.75,77.25,2002,3,14,0,0.003869,98.83,22.26,0.73,6.56,8.21
28.25,77.25,2002,3,15,0,0.002998,98.69,23.55,0.77,6.91,7.69
28.75,77.25,2002,3,15,0,0.003605,98.63,22.56,0.77,6.91,7.69
28.25,77.25,2002,3,16,0,0.002725,98.56,24.2,0.76,6.9,7.64
28.75,77.25,2002,3,16,0,0.003159,98.5,22.96,0.76,6.9,7.64
28.25,77.25,2002,3,17,0,0.002696,98.59,25.74,0.76,6.91,7.97
28.75,77.25,2002,3,17,0,0.003219,98.53,24.57,0.76,6.91,7.97
28.25,77.25,2002,3,18,0,0.002911,98.82,26.53,0.77,7.02,8.18
28.75,77.25,2002,3,18,0,0.003432,98.76,25.57,0.77,7.02,8.18
28.25,77.25,2002,3,19,0,0.003135,98.8,27.52,0.76,6.98,8.45
28.75,77.25,2002,3,19,0,0.003702,98.73,26.5,0.76,6.98,8.45
28.25,77.25,2002,3,20,0,0.003531,98.67,28.07,0.76,7.04,8.78
28.75,77.25,2002,3,20,0,0.004035,98.62,26.2,0.76,7.04,8.78
28.25,77.25,2002,3,21,0.01,0.004218,98.4,28.02,0.69,6.45,8.87
28.75,77.25,2002,3,21,0,0.004812,98.35,27.39,0.69,6.45,8.87
28.25,77.25,2002,3,22,0,0.006309,98.27,28.64,0.75,7,8.37
28.75,77.25,2002,3,22,0,0.006617,98.22,28,0.75,7,8.37
28.25,77.25,2002,3,23,0,0.005394,98.08,28.3,0.74,6.96,8.44
28.75,77.25,2002,3,23,0,0.005769,98.02,27.65,0.74,6.96,8.44
28.25,77.25,2002,3,24,0,0.004929,97.79,28.93,0.65,6.17,8.66
28.75,77.25,2002,3,24,0,0.005397,97.74,28.73,0.65,6.17,8.66
28.25,77.25,2002,3,25,1.11,0.004137,97.71,28.7,0.72,6.87,8.39
28.75,77.25,2002,3,25,1.29,0.004729,97.68,27.97,0.72,6.87,8.39
28.25,77.25,2002,3,26,0,0.004527,98.1,28.37,0.73,7,8.37
28.75,77.25,2002,3,26,0,0.004965,98.06,28.08,0.73,7,8.37
28.25,77.25,2002,3,27,0,0.003586,98.31,28.06,0.76,7.28,8.04
28.75,77.25,2002,3,27,0,0.003704,98.26,27.72,0.76,7.28,8.04
28.25,77.25,2002,3,28,0,0.002802,98.38,27.1,0.78,7.51,7.71
28.75,77.25,2002,3,28,0,0.003145,98.32,26.75,0.78,7.51,7.71
28.25,77.25,2002,3,29,0,0.003044,98.46,28.35,0.78,7.51,7.98
28.75,77.25,2002,3,29,0,0.003178,98.39,27.79,0.78,7.51,7.98
28.25,77.25,2002,3,30,0,0.002622,98.36,29.29,0.76,7.41,8.35
28.75,77.25,2002,3,30,0,0.002721,98.3,28.58,0.76,7.41,8.35
28.25,77.25,2002,3,31,0,0.00288,98.32,30.3,0.71,6.97,8.93
28.75,77.25,2002,3,31,0.03,0.003317,98.27,29.89,0.71,6.97,8.93
28.25,77.25,2002,4,1,0.07,0.002907,98.23,30.19,0.66,6.43,8.63
28.75,77.25,2002,4,1,0.16,0.003283,98.18,29.9,0.66,6.43,8.63
28.25,77.25,2002,4,2,0.01,0.003244,98.23,30.27,0.61,5.97,8.07
28.75,77.25,2002,4,2,0.13,0.003632,98.19,29.73,0.61,5.97,8.07
28.25,77.25,2002,4,3,0,0.002846,98.25,28.04,0.69,6.77,8.21
28.75,77.25,2002,4,3,0,0.002972,98.18,27.76,0.69,6.77,8.21
28.25,77.25,2002,4,4,0,0.001836,98.18,28.96,0.66,6.55,8.19
28.75,77.25,2002,4,4,0,0.001925,98.11,28.45,0.66,6.55,8.19
28.25,77.25,2002,4,5,0,0.002053,98.19,30.08,0.64,6.41,9.03
28.75,77.25,2002,4,5,0,0.002197,98.15,29.62,0.64,6.41,9.03
28.25,77.25,2002,4,6,0,0.003411,98.24,31.6,0.52,5.25,9.58
28.75,77.25,2002,4,6,0,0.003167,98.21,30.38,0.52,5.25,9.58
28.25,77.25,2002,4,7,0.09,0.004093,98.39,30.47,0.38,3.84,9.81
28.75,77.25,2002,4,7,0.25,0.004369,98.34,30.02,0.38,3.84,9.81
28.25,77.25,2002,4,8,0.04,0.006204,98.4,31.89,0.63,6.32,9.21
28.75,77.25,2002,4,8,0.02,0.005876,98.34,31.54,0.63,6.32,9.21
28.25,77.25,2002,4,9,0.25,0.004582,98.28,30.68,0.57,5.76,8.62
28.75,77.25,2002,4,9,0.07,0.004408,98.21,30.64,0.57,5.76,8.62
28.25,77.25,2002,4,10,0,0.003529,98.07,30.16,0.61,6.21,8.73
28.75,77.25,2002,4,10,0.01,0.003661,98,29.57,0.61,6.21,8.73
28.25,77.25,2002,4,11,0,0.002917,98.16,30.54,0.67,6.87,8.52
28.75,77.25,2002,4,11,0,0.002852,98.09,30.14,0.67,6.87,8.52
28.25,77.25,2002,4,12,0,0.002549,98.37,31.47,0.68,6.94,8.52
28.75,77.25,2002,4,12,0,0.002527,98.32,31.12,0.68,6.94,8.52
28.25,77.25,2002,4,13,0,0.002677,98.35,32.67,0.7,7.15,10.06
28.75,77.25,2002,4,13,0,0.002767,98.3,32.37,0.7,7.15,10.06
28.25,77.25,2002,4,14,0,0.003201,98.11,33.02,0.64,6.61,9.53
28.75,77.25,2002,4,14,0,0.003282,98.06,32.75,0.64,6.61,9.53
28.25,77.25,2002,4,15,0,0.004331,98.08,33.82,0.67,6.89,9.02
28.75,77.25,2002,4,15,0,0.004307,98.02,33.86,0.67,6.89,9.02
28.25,77.25,2002,4,16,0,0.004365,98.04,34.23,0.59,6.15,9.78
28.75,77.25,2002,4,16,0,0.004586,97.98,34.31,0.59,6.15,9.78
28.25,77.25,2002,4,17,0,0.004342,98.05,34.61,0.56,5.86,9.46
28.75,77.25,2002,4,17,0,0.004415,98,33.92,0.56,5.86,9.46
28.25,77.25,2002,4,18,0,0.004108,97.99,34.2,0.62,6.52,8.47
28.75,77.25,2002,4,18,0,0.00408,97.92,33.78,0.62,6.52,8.47
28.25,77.25,2002,4,19,0,0.0037,98.03,34.29,0.66,6.94,8.56
28.75,77.25,2002,4,19,0,0.003579,97.96,33.82,0.66,6.94,8.56
28.25,77.25,2002,4,20,0,0.003768,98.11,35.73,0.64,6.78,9.28
28.75,77.25,2002,4,20,0,0.003552,98.06,35.06,0.64,6.78,9.28
28.25,77.25,2002,4,21,0,0.004032,97.85,36.03,0.61,6.42,8.85
28.75,77.25,2002,4,21,0,0.003998,97.79,35.71,0.61,6.42,8.85
28.25,77.25,2002,4,22,0,0.004541,97.66,36.78,0.64,6.73,9.39
28.75,77.25,2002,4,22,0,0.004479,97.6,36.36,0.64,6.73,9.39
28.25,77.25,2002,4,23,0,0.004177,97.72,37.73,0.56,5.99,9.7
28.75,77.25,2002,4,23,0,0.004264,97.66,37.48,0.56,5.99,9.7
28.25,77.25,2002,4,24,0.07,0.004915,97.68,36.83,0.65,6.87,9.77
28.75,77.25,2002,4,24,0.11,0.004915,97.64,35.82,0.65,6.87,9.77
28.25,77.25,2002,4,25,0.06,0.003712,97.6,35.84,0.53,5.7,9.89
28.75,77.25,2002,4,25,0.68,0.004483,97.54,35.13,0.53,5.7,9.89
28.25,77.25,2002,4,26,3.19,0.00449,97.96,31.83,0.68,7.26,8.3
28.75,77.25,2002,4,26,4.26,0.005273,97.9,31.22,0.68,7.26,8.3
28.25,77.25,2002,4,27,0,0.003805,97.81,32.93,0.67,7.17,9.12
28.75,77.25,2002,4,27,0,0.004271,97.75,32.23,0.67,7.17,9.12
28.25,77.25,2002,4,28,0,0.002973,97.51,34.04,0.66,7.07,9.21
28.75,77.25,2002,4,28,0,0.003623,97.47,32.96,0.66,7.07,9.21
28.25,77.25,2002,4,29,0.2,0.002622,97.7,33.65,0.62,6.68,8.41
28.75,77.25,2002,4,29,0.72,0.003003,97.65,32.65,0.62,6.68,8.41
28.25,77.25,2002,4,30,0,0.002508,97.73,33.66,0.61,6.58,8.75
28.75,77.25,2002,4,30,0,0.0027,97.68,32.76,0.61,6.58,8.75
28.25,77.25,2002,5,1,0,0.003744,97.63,34.35,0.58,6.3,9.53
28.75,77.25,2002,5,1,0,0.003976,97.61,33.87,0.58,6.3,9.53
28.25,77.25,2002,5,2,0,0.003968,97.71,35.44,0.73,7.9,9.46
28.75,77.25,2002,5,2,0.01,0.004209,97.68,35.31,0.73,7.9,9.46
28.25,77.25,2002,5,3,0.06,0.004601,97.88,37.01,0.68,7.38,9.12
28.75,77.25,2002,5,3,0.23,0.004884,97.83,36.51,0.68,7.38,9.12
28.25,77.25,2002,5,4,0,0.004315,97.75,37.04,0.68,7.45,8.93
28.75,77.25,2002,5,4,0,0.004364,97.68,36.67,0.68,7.45,8.93
28.25,77.25,2002,5,5,0,0.004141,97.57,37.91,0.67,7.27,9.42
28.75,77.25,2002,5,5,0,0.004339,97.5,37.65,0.67,7.27,9.42
28.25,77.25,2002,5,6,0,0.004185,97.47,38.21,0.64,7.01,9.91
28.75,77.25,2002,5,6,0,0.004353,97.41,37.92,0.64,7.01,9.91
28.25,77.25,2002,5,7,0,0.002632,97.62,38.26,0.65,7.11,9.09
28.75,77.25,2002,5,7,0,0.002879,97.57,37.96,0.65,7.11,9.09
28.25,77.25,2002,5,8,0.01,0.003409,97.66,38.02,0.67,7.4,9.25
28.75,77.25,2002,5,8,0.06,0.003444,97.59,37.95,0.67,7.4,9.25
28.25,77.25,2002,5,9,0,0.004679,97.78,39.1,0.63,6.99,9.45
28.75,77.25,2002,5,9,0,0.004721,97.69,38.98,0.63,6.99,9.45
28.25,77.25,2002,5,10,0,0.006395,97.61,39.39,0.63,6.96,9.12
28.75,77.25,2002,5,10,0,0.005994,97.52,39.21,0.63,6.96,9.12
28.25,77.25,2002,5,11,0,0.00387,97.22,39.26,0.69,7.61,8.89
28.75,77.25,2002,5,11,0,0.003469,97.13,39.37,0.69,7.61,8.89
28.25,77.25,2002,5,12,0,0.004764,97.21,39.66,0.68,7.54,9.33
28.75,77.25,2002,5,12,0,0.003978,97.15,39.37,0.68,7.54,9.33
28.25,77.25,2002,5,13,0,0.008236,97.42,41.73,0.58,6.42,10.48
28.75,77.25,2002,5,13,0,0.007553,97.37,41.34,0.58,6.42,10.48
28.25,77.25,2002,5,14,0,0.00892,97.53,42.16,0.62,6.93,10.14
28.75,77.25,2002,5,14,0,0.008371,97.47,42.07,0.62,6.93,10.14
28.25,77.25,2002,5,15,0.07,0.007916,97.59,42.42,0.64,7.12,9.97
28.75,77.25,2002,5,15,0.27,0.007908,97.54,42.22,0.64,7.12,9.97
28.25,77.25,2002,5,16,0,0.007466,97.44,41.16,0.55,6.11,10.03
28.75,77.25,2002,5,16,0,0.007384,97.38,40.72,0.55,6.11,10.03
28.25,77.25,2002,5,17,0,0.004822,97.21,40.62,0.65,7.2,9.17
28.75,77.25,2002,5,17,0,0.004588,97.14,40.2,0.65,7.2,9.17
28.25,77.25,2002,5,18,0,0.002819,96.89,39.24,0.68,7.58,9.49
28.75,77.25,2002,5,18,0,0.002839,96.82,39.06,0.68,7.58,9.49
28.25,77.25,2002,5,19,0,0.004505,96.65,38.88,0.63,7.02,9.82
28.75,77.25,2002,5,19,0,0.003795,96.57,38.16,0.63,7.02,9.82
28.25,77.25,2002,5,20,0.24,0.005071,96.81,38.45,0.64,7.15,9.57
28.75,77.25,2002,5,20,0.8,0.004267,96.74,37.57,0.64,7.15,9.57
28.25,77.25,2002,5,21,0,0.001314,97.24,36.98,0.65,7.28,8.83
28.75,77.25,2002,5,21,0,0.001459,97.16,36.7,0.65,7.28,8.83
28.25,77.25,2002,5,22,0,0.002506,97.49,38.27,0.65,7.35,9.19
28.75,77.25,2002,5,22,0,0.001986,97.42,37.69,0.65,7.35,9.19
28.25,77.25,2002,5,23,0,0.00591,97.58,39.89,0.59,6.62,10.39
28.75,77.25,2002,5,23,0,0.005526,97.51,39.6,0.59,6.62,10.39
28.25,77.25,2002,5,24,0,0.006627,97.61,41.18,0.61,6.81,10.65
28.75,77.25,2002,5,24,0,0.006221,97.53,41.1,0.61,6.81,10.65
28.25,77.25,2002,5,25,22.83,0.010166,97.62,37.01,0.64,7.19,10.04
28.75,77.25,2002,5,25,18.44,0.009963,97.58,35.69,0.64,7.19,10.04
28.25,77.25,2002,5,26,11.06,0.012418,97.58,34.95,0.63,7.11,9.69
28.75,77.25,2002,5,26,14.11,0.012337,97.52,34.51,0.63,7.11,9.69
28.25,77.25,2002,5,27,3.52,0.012923,97.35,35.89,0.59,6.63,10.04
28.75,77.25,2002,5,27,0.45,0.01204,97.28,36.1,0.59,6.63,10.04
28.25,77.25,2002,5,28,36.02,0.015573,97.64,31.7,0.65,7.37,9.14
28.75,77.25,2002,5,28,48.65,0.015459,97.59,31.12,0.65,7.37,9.14
28.25,77.25,2002,5,29,4.12,0.012944,97.88,33.6,0.48,5.41,9.51
28.75,77.25,2002,5,29,1.98,0.012628,97.83,33.44,0.48,5.41,9.51
28.25,77.25,2002,5,30,11.14,0.013797,97.91,34.22,0.66,7.45,9.38
28.75,77.25,2002,5,30,7.78,0.013433,97.85,33.91,0.66,7.45,9.38
28.25,77.25,2002,5,31,0.06,0.011787,97.89,34.86,0.63,7.12,9.61
28.75,77.25,2002,5,31,0.12,0.011555,97.83,34.53,0.63,7.12,9.61
28.25,77.25,2002,6,1,0.65,0.010282,97.73,34.95,0.36,4.13,10.04
28.75,77.25,2002,6,1,0.84,0.010004,97.68,34.54,0.36,4.13,10.04
28.25,77.25,2002,6,2,0.23,0.010551,97.68,35.29,0.54,6.18,9.55
28.75,77.25,2002,6,2,0.39,0.010373,97.63,35.1,0.54,6.18,9.55
28.25,77.25,2002,6,3,0.02,0.010911,97.58,35.54,0.45,5.16,10.16
28.75,77.25,2002,6,3,0.01,0.010739,97.52,35.34,0.45,5.16,10.16
28.25,77.25,2002,6,4,0,0.011126,97.46,36.21,0.53,6.03,9.71
28.75,77.25,2002,6,4,0.02,0.011042,97.4,35.91,0.53,6.03,9.71
28.25,77.25,2002,6,5,3.01,0.011572,97.39,35.91,0.51,5.75,10.06
28.75,77.25,2002,6,5,3.12,0.011611,97.32,35.67,0.51,5.75,10.06
28.25,77.25,2002,6,6,0.32,0.012021,97.28,36.82,0.57,6.47,10.18
28.75,77.25,2002,6,6,1.5,0.012336,97.22,36.44,0.57,6.47,10.18
28.25,77.25,2002,6,7,0,0.012067,97.3,37.23,0.58,6.57,10.4
28.75,77.25,2002,6,7,0.08,0.01186,97.24,37.02,0.58,6.57,10.4
28.25,77.25,2002,6,8,0,0.011916,97.15,36.95,0.53,6.03,9.69
28.75,77.25,2002,6,8,0,0.011765,97.08,36.96,0.53,6.03,9.69
28.25,77.25,2002,6,9,0.06,0.011069,97.23,37.25,0.59,6.72,9.67
28.75,77.25,2002,6,9,0.22,0.011252,97.17,36.99,0.59,6.72,9.67
28.25,77.25,2002,6,10,0.04,0.009698,97.38,36.89,0.6,6.83,9.64
28.75,77.25,2002,6,10,0.16,0.00992,97.32,36.79,0.6,6.83,9.64
28.25,77.25,2002,6,11,0.48,0.010426,97.44,37.29,0.52,5.9,10.16
28.75,77.25,2002,6,11,1.29,0.010768,97.39,36.94,0.52,5.9,10.16
28.25,77.25,2002,6,12,0.34,0.011703,97.34,37.33,0.59,6.71,9.74
28.75,77.25,2002,6,12,0.55,0.012109,97.29,37.04,0.59,6.71,9.74
28.25,77.25,2002,6,13,0.05,0.010943,97.14,37.57,0.55,6.32,9.74
28.75,77.25,2002,6,13,0.4,0.010952,97.08,37.2,0.55,6.32,9.74
28.25,77.25,2002,6,14,0.06,0.009628,97.07,37.56,0.66,7.56,10.39
28.75,77.25,2002,6,14,0.01,0.010065,97.01,37.44,0.66,7.56,10.39
28.25,77.25,2002,6,15,0.93,0.010247,97.09,37.61,0.58,6.65,10.51
28.75,77.25,2002,6,15,1.02,0.010345,97.03,37.22,0.58,6.65,10.51
28.25,77.25,2002,6,16,0.59,0.011416,97.3,38.97,0.56,6.35,10.6
28.75,77.25,2002,6,16,0.48,0.011241,97.24,38.45,0.56,6.35,10.6
28.25,77.25,2002,6,17,0.81,0.013361,97.43,39.47,0.5,5.74,10.61
28.75,77.25,2002,6,17,1.78,0.01303,97.4,38.61,0.5,5.74,10.61
28.25,77.25,2002,6,18,0.11,0.012968,97.27,39.55,0.64,7.32,10.04
28.75,77.25,2002,6,18,0.39,0.012765,97.23,38.37,0.64,7.32,10.04
28.25,77.25,2002,6,19,0.71,0.013792,97.23,38.2,0.46,5.26,10.18
28.75,77.25,2002,6,19,0.87,0.013669,97.18,37.44,0.46,5.26,10.18
28.25,77.25,2002,6,20,1.02,0.013949,97.1,38.58,0.57,6.48,10.09
28.75,77.25,2002,6,20,1.11,0.014184,97.04,38.05,0.57,6.48,10.09
28.25,77.25,2002,6,21,1.65,0.01298,96.97,38.76,0.55,6.29,10.21
28.75,77.25,2002,6,21,1.69,0.012992,96.91,38.37,0.55,6.29,10.21
28.25,77.25,2002,6,22,0,0.01063,96.95,39.04,0.63,7.14,10.15
28.75,77.25,2002,6,22,0.03,0.010831,96.88,38.69,0.63,7.14,10.15
28.25,77.25,2002,6,23,0.07,0.010435,97.16,40.58,0.65,7.43,10.36
28.75,77.25,2002,6,23,0.27,0.010829,97.11,39.93,0.65,7.43,10.36
28.25,77.25,2002,6,24,17.28,0.016059,97.4,38.01,0.25,2.85,10.51
28.75,77.25,2002,6,24,23.77,0.016538,97.36,36.84,0.25,2.85,10.51
28.25,77.25,2002,6,25,5.98,0.017685,97.51,35.85,0.58,6.56,10.41
28.75,77.25,2002,6,25,1.91,0.017465,97.46,36.57,0.58,6.56,10.41
28.25,77.25,2002,6,26,0.53,0.016739,97.58,35.8,0.56,6.33,10.34
28.75,77.25,2002,6,26,0.23,0.016855,97.56,35.55,0.56,6.33,10.34
28.25,77.25,2002,6,27,0.4,0.016911,97.69,34.97,0.38,4.32,10.5
28.75,77.25,2002,6,27,0.22,0.016858,97.68,34.84,0.38,4.32,10.5
28.25,77.25,2002,6,28,0.34,0.016698,97.68,36.7,0.5,5.66,10.61
28.75,77.25,2002,6,28,0.46,0.01636,97.65,37.16,0.5,5.66,10.61
28.25,77.25,2002,6,29,1.31,0.017303,97.53,37.9,0.52,5.89,10.63
28.75,77.25,2002,6,29,1.28,0.017097,97.49,38.15,0.52,5.89,10.63
28.25,77.25,2002,6,30,0.37,0.017071,97.25,38.59,0.55,6.22,10.66
28.75,77.25,2002,6,30,0.91,0.016704,97.17,38.87,0.55,6.22,10.66
28.25,77.25,2002,7,1,0.13,0.013115,97.09,39.54,0.58,6.55,10.61
28.75,77.25,2002,7,1,0.09,0.012721,97.01,39.44,0.58,6.55,10.61
28.25,77.25,2002,7,2,0.16,0.013172,97.16,39.94,0.6,6.8,10.59
28.75,77.25,2002,7,2,0.22,0.012759,97.08,39.63,0.6,6.8,10.59
28.25,77.25,2002,7,3,0.17,0.013749,97.12,40.18,0.61,6.96,10.34
28.75,77.25,2002,7,3,0.53,0.013864,97.03,39.66,0.61,6.96,10.34
28.25,77.25,2002,7,4,0.78,0.013081,97.14,40.68,0.61,6.94,10.27
28.75,77.25,2002,7,4,2.7,0.013525,97.06,39.6,0.61,6.94,10.27
28.25,77.25,2002,7,5,0.12,0.014139,97.29,39.65,0.55,6.23,10.59
28.75,77.25,2002,7,5,0.41,0.014729,97.23,38.93,0.55,6.23,10.59
28.25,77.25,2002,7,6,0.36,0.013792,97.29,38.9,0.58,6.6,10.68
28.75,77.25,2002,7,6,0.38,0.014393,97.23,37.99,0.58,6.6,10.68
28.25,77.25,2002,7,7,0,0.012134,97.17,38.81,0.63,7.07,10.26
28.75,77.25,2002,7,7,0,0.012314,97.08,38.11,0.63,7.07,10.26
28.25,77.25,2002,7,8,0,0.011322,97.16,39,0.64,7.28,10.22
28.75,77.25,2002,7,8,0,0.011361,97.09,38.05,0.64,7.28,10.22
28.25,77.25,2002,7,9,0,0.012084,97.26,38.84,0.66,7.42,10.11
28.75,77.25,2002,7,9,0,0.011874,97.18,38.07,0.66,7.42,10.11
28.25,77.25,2002,7,10,0.43,0.011057,97.22,39.45,0.63,7.11,10.2
28.75,77.25,2002,7,10,0.83,0.011387,97.14,38.72,0.63,7.11,10.2
28.25,77.25,2002,7,11,0.13,0.00986,97.11,38.77,0.64,7.26,10.51
28.75,77.25,2002,7,11,1.27,0.010606,97.03,37.58,0.64,7.26,10.51
28.25,77.25,2002,7,12,0.03,0.00942,97.18,39.27,0.59,6.64,10.74
28.75,77.25,2002,7,12,0.02,0.009402,97.11,38.26,0.59,6.64,10.74
28.25,77.25,2002,7,13,0.08,0.008369,97.29,39.68,0.59,6.69,10.18
28.75,77.25,2002,7,13,0.19,0.008557,97.22,38.72,0.59,6.69,10.18
28.25,77.25,2002,7,14,0.04,0.010099,97.31,40.05,0.57,6.36,9.76
28.75,77.25,2002,7,14,0.09,0.009635,97.24,39.28,0.57,6.36,9.76
28.25,77.25,2002,7,15,0.01,0.010135,97.3,40.85,0.56,6.34,10.27
28.75,77.25,2002,7,15,0.04,0.010396,97.23,40.32,0.56,6.34,10.27
28.25,77.25,2002,7,16,0.08,0.010286,97.33,40.93,0.59,6.59,10.89
28.75,77.25,2002,7,16,0.05,0.01011,97.26,40.55,0.59,6.59,10.89
28.25,77.25,2002,7,17,0.46,0.010172,97.35,41.6,0.56,6.33,10.87
28.75,77.25,2002,7,17,0.26,0.010171,97.31,41.2,0.56,6.33,10.87
28.25,77.25,2002,7,18,0.21,0.013603,97.49,41.26,0.51,5.69,10.64
28.75,77.25,2002,7,18,0.33,0.013312,97.44,40.98,0.51,5.69,10.64
28.25,77.25,2002,7,19,1.63,0.014378,97.4,42.53,0.5,5.55,10.56
28.75,77.25,2002,7,19,2.85,0.014492,97.35,41.82,0.5,5.55,10.56
28.25,77.25,2002,7,20,2.57,0.012047,97.17,41.69,0.57,6.38,10.67
28.75,77.25,2002,7,20,2.97,0.012108,97.1,40.74,0.57,6.38,10.67
28.25,77.25,2002,7,21,0.85,0.013573,97.06,39.08,0.62,6.93,10.52
28.75,77.25,2002,7,21,0.57,0.01365,96.98,38.29,0.62,6.93,10.52
28.25,77.25,2002,7,22,0.09,0.013258,97.09,39.36,0.64,7.12,10.44
28.75,77.25,2002,7,22,0.36,0.013135,97.02,38.85,0.64,7.12,10.44
28.25,77.25,2002,7,23,0,0.012901,97.34,37.37,0.6,6.63,10.41
28.75,77.25,2002,7,23,0.01,0.012949,97.26,37.46,0.6,6.63,10.41
28.25,77.25,2002,7,24,0.15,0.012379,97.35,38.18,0.56,6.22,10.26
28.75,77.25,2002,7,24,0.52,0.012528,97.26,38.28,0.56,6.22,10.26
28.25,77.25,2002,7,25,0,0.011373,97.34,38.76,0.6,6.66,10.2
28.75,77.25,2002,7,25,0,0.01132,97.25,38.92,0.6,6.66,10.2
28.25,77.25,2002,7,26,0.02,0.011078,97.27,37.84,0.67,7.41,9.93
28.75,77.25,2002,7,26,0.11,0.011169,97.2,37.96,0.67,7.41,9.93
28.25,77.25,2002,7,27,0.16,0.011433,97.28,39.34,0.64,7.11,9.91
28.75,77.25,2002,7,27,0.64,0.011903,97.21,39.02,0.64,7.11,9.91
28.25,77.25,2002,7,28,0.01,0.011769,97.42,39.9,0.59,6.54,10.13
28.75,77.25,2002,7,28,0.07,0.011915,97.35,39.62,0.59,6.54,10.13
28.25,77.25,2002,7,29,0.01,0.011165,97.27,40.64,0.57,6.33,10.45
28.75,77.25,2002,7,29,0.02,0.011139,97.2,40.35,0.57,6.33,10.45
28.25,77.25,2002,7,30,0.02,0.010839,97.25,40.44,0.55,6.01,10.53
28.75,77.25,2002,7,30,0.02,0.010927,97.19,40.32,0.55,6.01,10.53
28.25,77.25,2002,7,31,0.94,0.011439,97.35,39.91,0.45,4.9,10.72
28.75,77.25,2002,7,31,1.6,0.011441,97.28,41,0.45,4.9,10.72
28.25,77.25,2002,8,1,0.58,0.013915,97.44,40.46,0.51,5.58,10.47
28.75,77.25,2002,8,1,1.1,0.013972,97.4,40.07,0.51,5.58,10.47
28.25,77.25,2002,8,2,0.74,0.013865,97.4,41.12,0.48,5.28,10.57
28.75,77.25,2002,8,2,2.81,0.014328,97.34,40.29,0.48,5.28,10.57
28.25,77.25,2002,8,3,1.36,0.013546,97.32,39.71,0.49,5.4,10.49
28.75,77.25,2002,8,3,2.21,0.014546,97.28,38.4,0.49,5.4,10.49
28.25,77.25,2002,8,4,1.09,0.015779,97.47,35.65,0.29,3.12,10.42
28.75,77.25,2002,8,4,1.45,0.016113,97.43,35.09,0.29,3.12,10.42
28.25,77.25,2002,8,5,0.17,0.015551,97.38,36.64,0.45,4.93,10.42
28.75,77.25,2002,8,5,0.34,0.015747,97.35,36.04,0.45,4.93,10.42
28.25,77.25,2002,8,6,0.76,0.015683,97.36,34.95,0.18,2,10.39
28.75,77.25,2002,8,6,1.13,0.015706,97.32,35.06,0.18,2,10.39
28.25,77.25,2002,8,7,0.4,0.01546,97.35,37.85,0.52,5.6,10.22
28.75,77.25,2002,8,7,0.18,0.015584,97.31,37.77,0.52,5.6,10.22
28.25,77.25,2002,8,8,1.16,0.016056,97.28,38.85,0.36,3.89,10.46
28.75,77.25,2002,8,8,1.41,0.016064,97.23,37.97,0.36,3.89,10.46
28.25,77.25,2002,8,9,1.25,0.016171,97.16,39.29,0.43,4.61,10.33
28.75,77.25,2002,8,9,1.52,0.016411,97.11,39.15,0.43,4.61,10.33
28.25,77.25,2002,8,10,6.09,0.016566,97.1,37.2,0.38,4.11,10.5
